"species","longitude","latitude","BIO_2","BIO_5","BIO_6","BIO_12","BIO_14","BIO_15","SR_RANGE","SR_HINGHQ","Cation_Exchange_Capacity","Organic_Carbon","pH"
"Spirodela polyrhiza",48.083333333333,46.25,9.85910415649414,31.4472503662109,-8.48400020599365,209,11,18.1508941650391,18486,21337.666015625,28,42,76
"Spirodela polyrhiza",0.583333333333002,49.9166666666667,5.78632497787476,20.5,2.70769238471985,741,43,24.6707992553711,16764,18557,23,99,67
"Spirodela polyrhiza",-3.58333333333368,52.25,6.63916683197021,17.929500579834,-0.0392500013113022,1721,90,30.4909343719482,16446,17626.333984375,33,196,51
"Spirodela polyrhiza",2.41666666666632,49.9166666666667,7.7254376411438,22.8299999237061,0.851000010967255,664,45,12.1658773422241,16556,18311,21,27,71
"Spirodela polyrhiza",-93.7500000000003,39.25,12.4147500991821,31.7427501678467,-8.41324996948242,991,35,37.0534858703613,17020,22035.666015625,35,45,65
"Spirodela polyrhiza",-89.416666666667,37.4166666666667,11.6352291107178,31.9354991912842,-5.07049989700317,1185,75,16.7975902557373,16694,21942.333984375,23,87,59
"Spirodela polyrhiza",8.083333333333,50.9166666666667,8.3847713470459,22.0275001525879,-2.72224998474121,1016,66,16.2155876159668,15837,17515.333984375,34,207,50
"Spirodela polyrhiza",35.2499999999997,53.25,7.69633293151855,22.4254989624023,-10.3514995574951,638,32,30.9104442596436,18696,19361.666015625,46,175,54
"Spirodela polyrhiza",1.24999999999966,6.25000000000004,7.94433307647705,33.0764999389648,22.1294994354248,978,12,66.188117980957,4493,18787.666015625,26,32,59
"Spirodela polyrhiza",-122.75,39.25,14.7999792098999,29.3742504119873,-0.465999990701675,1245,3,88.1089477539062,20520,25470,31,162,59
"Spirodela polyrhiza",-93.0833333333337,29.9166666666667,9.28835391998291,32.3457489013672,6.2354998588562,1451,87,20.2958240509033,13506,22001,61,218,57
"Spirodela polyrhiza",-96.0833333333337,38.4166666666667,12.6939373016357,32.6105003356934,-8.00349998474121,928,24,50.4283485412598,17081,22592.333984375,29,59,65
"Spirodela polyrhiza",-94.7500000000003,39.0833333333334,11.716833114624,32.127498626709,-7.53999996185303,1005,30,42.961181640625,16848,22089,30,53,65
"Spirodela polyrhiza",-71.2500000000003,43.25,12.3182077407837,27.0224990844727,-12.4005002975464,1092,77,9.92972373962402,15660,19859,36,317,50
"Spirodela polyrhiza",1.583333333333,50.9166666666667,5.14449405670166,20.2660713195801,2.15892863273621,582,34,28.1974315643311,16777,18139,27,82,68
"Spirodela polyrhiza",-98.2500000000003,20.0833333333334,14.1136665344238,24.5230007171631,3.33025002479553,698,12,75.2370147705078,6273,20148.666015625,26,97,64
"Spirodela polyrhiza",11.4166666666663,42.4166666666667,9.30401420593262,29.5974445343018,3.8087592124939,530,10,40.9861450195312,20115,23700.666015625,23,50,72
"Spirodela polyrhiza",-97.916666666667,22.25,8.69627094268799,32.3922500610352,14.1315002441406,971,12,86.32568359375,9308,21645,24,95,76
"Spirodela polyrhiza",144.916666666666,-37.9166666666666,9.01224231719971,25.7432098388672,5.96543216705322,623,41,13.3251390457153,18032,23506,25,36,67
"Spirodela polyrhiza",-101.75,19.75,15.9266042709351,28.1644992828369,2.77924990653992,908,6,106.230056762695,6435,20467.333984375,31,99,60
"Spirodela polyrhiza",-82.416666666667,27.75,10.6525115966797,32.5982894897461,10.331506729126,1270,41,58.0107536315918,12596,22255.666015625,20,152,55
"Spirodela polyrhiza",134.416666666666,-12.0833333333333,9.31838512420654,34.2797660827637,18.5474700927734,1246,0,112.712249755859,5537,23156.333984375,13,27,58
"Spirodela polyrhiza",130.416666666666,-13.75,13.4170827865601,36.9514999389648,14.6479997634888,1438,1,114.232429504395,5524,23762,15,10,59
"Spirodela polyrhiza",129.916666666666,-14.25,11.929708480835,35.431999206543,15.4202499389648,1430,1,116.377166748047,5995,24250.666015625,15,23,59
"Spirodela polyrhiza",130.416666666666,-13.25,11.6824159622192,35.2387504577637,14.9954996109009,1683,0,106.669090270996,5191,23410.666015625,20,24,57
"Spirodela polyrhiza",-159.583333333334,21.9166666666667,7.13223838806152,28.3347454071045,16.3495769500732,1012,33,49.5583190917969,10392,22445.666015625,37,57,60
"Spirodela polyrhiza",-92.416666666667,44.5833333333334,11.5575828552246,28.1679992675781,-15.7782497406006,789,19,49.0055465698242,17561,20689.666015625,35,62,61
"Spirodela polyrhiza",-99.0833333333337,42.0833333333334,14.0258340835571,30.8522491455078,-12.31725025177,589,11,58.3335189819336,17876,22420,16,27,65
"Spirodela polyrhiza",21.583333333333,61.5833333333334,6.74174308776855,19.9587154388428,-9.00779819488525,592,30,29.6181411743164,20259,19357.666015625,45,166,50
"Spirodela polyrhiza",-79.7500000000003,-0.916666666666629,8.78787517547607,30.5515003204346,19.613000869751,1763,9,108.898101806641,3833,13753,17,22,58
"Spirodela polyrhiza",21.9166666666663,63.25,7.07716417312622,20.1096897125244,-10.5290699005127,512,23,32.9460487365723,19670,18590.333984375,40,160,49
"Spirodela polyrhiza",22.4166666666663,61.0833333333334,8.0546875,21.2805004119873,-10.2502498626709,605,32,30.0897312164307,19799,19166.666015625,38,198,48
"Spirodela polyrhiza",-103.083333333334,20.4166666666667,15.297812461853,31.7220001220703,7.05474996566772,865,3,117.907188415527,7821,21181,31,90,64
"Spirodela polyrhiza",-122.083333333334,49.25,7.80744886398315,21.2724132537842,-3.13899207115173,1771,62,47.4560050964355,18736,19882,49,297,49
"Spirodela polyrhiza",-93.5833333333337,40.4166666666667,12.0532913208008,30.7430000305176,-10.1800003051758,964,31,40.0859222412109,17025,21670,32,43,61
"Spirodela polyrhiza",44.7499999999997,56.5833333333334,7.6182918548584,23.0847511291504,-14.0022497177124,600,27,31.47265625,19209,19468.666015625,44,223,53
"Spirodela polyrhiza",-92.2500000000003,42.75,11.5542707443237,28.4272499084473,-14.5737504959106,895,24,47.1542854309082,17144,20859,42,50,62
"Spirodela polyrhiza",-92.5833333333337,18.5833333333334,9.90916061401367,34.8623275756836,18.9061641693115,1510,31,62.608024597168,7010,20052,23,87,67
"Spirodela polyrhiza",35.583333333333,32.9166666666667,9.58627033233643,32.0877494812012,7.57025003433228,493,0,108.857330322266,17862,26185.333984375,28,19,77
"Spirodela polyrhiza",-100.416666666667,21.4166666666667,14.2403755187988,28.1362495422363,5.36875009536743,434,8,79.0270080566406,7646,21077.666015625,24,34,67
"Spirodela polyrhiza",0.249999999999659,52.25,8.02335453033447,22.1802501678467,1.0827499628067,562,34,12.4428434371948,16018,17131.333984375,30,60,69
"Spirodela polyrhiza",-99.7500000000003,20.5833333333334,16.0822715759277,29.9785003662109,4.92875003814697,460,6,83.700798034668,7202,21485,23,56,71
"Spirodela polyrhiza",15.9166666666663,46.75,9.95156288146973,25.1547508239746,-4.9375,853,31,36.1781387329102,17526,19867.333984375,25,50,62
"Spirodela polyrhiza",23.4166666666663,61.0833333333334,8.08135414123535,21.30299949646,-10.4729995727539,601,29,33.466423034668,19598,18990,40,171,48
"Spirodela polyrhiza",16.583333333333,46.4166666666667,10.228458404541,26.3425006866455,-3.66825008392334,787,38,26.2444667816162,18251,20515.666015625,25,51,66
"Spirodela polyrhiza",-94.0833333333337,17.9166666666667,10.1732921600342,34.8769989013672,17.9979991912842,2385,42,61.2808494567871,6723,19050.666015625,24,58,57
"Spirodela polyrhiza",-93.7500000000003,46.0833333333334,12.2757711410522,26.6407508850098,-19.4755001068115,725,16,54.8366661071777,17870,20536,27,84,57
"Spirodela polyrhiza",-86.416666666667,33.9166666666667,12.943208694458,31.4812507629395,-1.20650005340576,1465,81,19.5679779052734,14556,21860.333984375,23,54,52
"Spirodela polyrhiza",-91.416666666667,37.25,13.0996036529541,31.7017498016357,-6.07999992370605,1106,54,20.0847969055176,16530,22199.333984375,20,49,54
"Spirodela polyrhiza",-97.5833333333337,39.0833333333334,13.3011245727539,33.7632484436035,-8.30150032043457,754,19,52.9184150695801,17204,22988.333984375,23,42,65
"Spirodela polyrhiza",-93.0833333333337,17.9166666666667,10.5331249237061,35.2992515563965,18.3672504425049,2085,46,55.0455856323242,6567,19496,25,63,60
"Spirodela polyrhiza",-120.75,40.5833333333334,15.9285831451416,27.5240001678467,-7.78749990463257,495,9,55.3712348937988,21605,26270.333984375,28,155,62
"Spirodela polyrhiza",-118.75,37.75,18.0532703399658,26.9174995422363,-10.8435001373291,368,14,55.7849578857422,19635,26547,17,57,67
"Spirodela polyrhiza",-124.75,49.5833333333334,8.22241115570068,22.5038833618164,0.188349515199661,1364,28,65.7021179199219,18408,19798.666015625,40,260,54
"Spirodela polyrhiza",-123.25,44.5833333333334,11.7092914581299,27.5082492828369,1.12650001049042,1261,16,69.8206787109375,19750,21704.333984375,41,120,57
"Spirodela polyrhiza",-93.7500000000003,46.5833333333334,12.6960201263428,26.7377490997314,-20.5659999847412,714,15,55.0575866699219,17836,20383.333984375,28,90,58
"Spirodela polyrhiza",-72.7500000000003,41.25,10.4217596054077,28.3894443511963,-6.3222222328186,1186,90,6.00748682022095,15455,20400,41,290,51
"Spirodela polyrhiza",-97.5833333333337,39.5833333333334,13.0959587097168,32.9427490234375,-8.91674995422363,746,15,55.4308967590332,17310,22909.333984375,22,27,66
"Spirodela polyrhiza",-99.916666666667,39.75,15.3117914199829,33.1259994506836,-10.0197496414185,566,13,60.0403366088867,17746,23592.666015625,19,9,69
"Spirodela polyrhiza",-120.25,41.0833333333334,14.45618724823,26.3430004119873,-8.125,464,12,37.165283203125,21532,26002,34,98,64
"Spirodela polyrhiza",-124.083333333334,44.0833333333334,8.99338817596436,21.1780319213867,2.97114753723145,2101,23,68.3014526367188,18970,21304.333984375,53,246,52
"Spirodela polyrhiza",7.583333333333,50.4166666666667,8.44227123260498,23.7552509307861,-1.21000003814697,786,51,11.8319292068481,16147,17897.666015625,30,122,61
"Spirodela polyrhiza",1.583333333333,6.9166666666667,9.02852058410645,34.4259986877441,21.503999710083,999,6,61.8208503723145,6343,18898.333984375,11,15,63
"Spirodela polyrhiza",1.74999999999966,6.4166666666667,8.07747936248779,33.4560012817383,22.1397495269775,1030,6,69.0190353393555,4924,18612,21,21,60
"Spirodela polyrhiza",-3.08333333333368,50.75,6.856858253479,20.32448387146,2.50324487686157,960,59,22.5441207885742,16848,18431,30,104,57
"Spirodela polyrhiza",-98.0833333333337,22.9166666666667,10.8173542022705,32.7299995422363,11.7449998855591,918,14,83.7933349609375,9884,21559.333984375,31,87,72
"Spirodela polyrhiza",-107.416666666667,39.0833333333334,17.8249378204346,26.0377502441406,-16.3595008850098,348,20,19.4884071350098,18868,24752.666015625,30,70,65
"Spirodela polyrhiza",-71.916666666667,41.5833333333334,10.9887914657593,27.1264991760254,-8.11699962615967,1250,90,8.13772964477539,15573,20272,43,329,50
"Spirodela polyrhiza",-4.58333333333368,52.0833333333334,5.27542543411255,18.2408409118652,2.83663654327393,1097,64,23.6547794342041,17173,18244,29,143,56
"Spirodela polyrhiza",-1.75000000000034,49.5833333333334,5.63096714019775,20.1241207122803,3.53517580032349,930,46,32.3526763916016,17238,19178.666015625,21,71,59
"Spirodela polyrhiza",-92.416666666667,46.0833333333334,12.5430002212524,26.5244998931885,-18.8740005493164,773,20,48.5967712402344,17515,20372,27,100,55
"Spirodela polyrhiza",-92.916666666667,46.25,12.8375205993652,26.960750579834,-19.6070003509521,753,17,52.1805801391602,17629,20363,27,93,56
"Spirodela polyrhiza",-122.083333333334,39.4166666666667,14.4101037979126,33.0719985961914,3.09549999237061,459,1,86.4477615356445,22006,26303.333984375,35,76,69
"Spirodela polyrhiza",2.583333333333,45.4166666666667,9.46018695831299,22.9379997253418,-1.80974996089935,792,47,18.1686496734619,18204,20739.666015625,28,141,55
"Spirodela polyrhiza",-125.083333333334,52.9166666666667,13.8966045379639,19.9297504425049,-16.6439990997314,447,20,29.0296688079834,17754,19212,37,244,56
"Spirodela polyrhiza",-90.2500000000003,38.9166666666667,11.2882080078125,31.07200050354,-7.30875015258789,969,47,21.1686992645264,16934,21732.333984375,23,67,64
"Spirodela polyrhiza",-91.416666666667,36.75,13.411937713623,32.3362503051758,-5.7807502746582,1150,65,17.7445297241211,16497,22291.333984375,19,59,54
"Spirodela polyrhiza",16.583333333333,61.9166666666667,9.01243782043457,20.6665000915527,-11.0007495880127,640,30,29.3360958099365,19351,18849.333984375,44,206,45
"Spirodela polyrhiza",-89.7500000000003,36.0833333333334,11.3063545227051,32.8362503051758,-2.84100008010864,1249,77,17.2845592498779,16181,22009,20,78,62
"Spirodela polyrhiza",-94.416666666667,46.25,12.3049373626709,27.0567493438721,-19.4227504730225,677,16,53.4830436706543,18006,20582.666015625,27,72,58
"Spirodela polyrhiza",-94.5833333333337,44.25,11.6354999542236,28.5327491760254,-16.2552509307861,717,16,53.4783706665039,18070,21034.666015625,36,54,68
"Spirodela polyrhiza",-84.7500000000003,44.5833333333334,12.1496248245239,26.8010005950928,-12.9005002975464,798,32,30.8922882080078,17636,20393,26,127,54
"Spirodela polyrhiza",115.916666666666,38.9166666666667,11.4892702102661,31.4615001678467,-9.6245002746582,487,3,140.374893188477,14735,21953.333984375,21,65,80
"Spirodela polyrhiza",-82.7500000000003,9.58333333333337,8.22520351409912,31.1051483154297,20.5653114318848,2977,144,23.7640247344971,4380,20680.666015625,26,61,52
"Spirodela polyrhiza",-92.416666666667,37.5833333333334,12.6546039581299,31.6367492675781,-6.32824993133545,1085,48,22.5461444854736,16522,22096,20,61,57
"Spirodela polyrhiza",-117.25,34.5833333333334,17.5414791107178,36.5509986877441,-0.654500007629395,161,1,65.901481628418,17721,26797,10,0,78
"Spirodela polyrhiza",-107.416666666667,38.25,16.9586868286133,21.3024997711182,-18.5502490997314,545,30,23.2119159698486,18217,24678.333984375,31,105,55
"Spirodela polyrhiza",117.416666666666,26.75,8.7694787979126,32.3067512512207,3.98200011253357,1701,44,62.5151329040527,12482,20282.333984375,16,91,56
"Spirodela polyrhiza",-100.083333333334,16.9166666666667,9.28460693359375,32.3902778625488,20.6951389312744,1112,1,118.06982421875,4733,19873.333984375,15,86,66
"Spirodela polyrhiza",135.083333333333,34.75,8.56747913360596,30.8467502593994,-0.226250007748604,1372,38,49.0037231445312,11042,17778.333984375,22,160,56
"Spirodela polyrhiza",-118.75,50.5833333333334,9.92145824432373,24.3277492523193,-7.72550010681152,828,52,21.6139163970947,20379,21564.333984375,41,208,57
"Spirodela polyrhiza",134.583333333333,35.4166666666667,8.46016693115234,27.8299999237061,-3.62124991416931,1872,114,27.7424240112305,12171,17632.666015625,35,297,51
"Spirodela polyrhiza",22.583333333333,62.9166666666667,8.68435382843018,21.2077503204346,-11.8610000610352,522,23,36.7319030761719,19380,18418.333984375,39,175,49
"Spirodela polyrhiza",-100.583333333334,19.5833333333334,13.7426452636719,24.550500869751,4.07999992370605,1036,9,101.189872741699,6283,20448.333984375,30,83,58
"Spirodela polyrhiza",-93.7500000000003,43.5833333333334,11.3176670074463,28.1335010528564,-15.9172496795654,776,17,55.7729187011719,17771,20998,33,49,66
"Spirodela polyrhiza",134.416666666666,34.75,8.65636253356934,30.683744430542,-0.35320195555687,1407,36,51.9793853759766,11438,18155,26,146,57
"Spirodela polyrhiza",-103.75,19.4166666666667,15.4689788818359,33.1037483215332,10.7032499313354,912,2,108.4169921875,6345,20576.333984375,24,99,62
"Spirodela polyrhiza",-120.416666666667,41.75,15.3171873092651,28.7754993438721,-6.83524990081787,387,9,42.631706237793,22077,26016.666015625,32,51,69
"Spirodela polyrhiza",-86.7500000000003,33.25,13.1540412902832,32.5639991760254,0.112999998033047,1461,78,20.2018890380859,14192,21903.666015625,23,52,53
"Spirodela polyrhiza",26.4166666666663,58.5833333333334,8.07606315612793,22.6932506561279,-8.57200050354004,632,29,34.094181060791,19355,19151.333984375,40,181,57
"Spirodela polyrhiza",-1.416666666667,46.4166666666667,8.23643016815186,24.8010921478271,3.20273232460022,753,37,30.2850742340088,18494,21140.666015625,22,48,68
"Spirodela polyrhiza",109.916666666666,28.9166666666667,7.81550025939941,30.8912506103516,1.07325005531311,1425,30,60.1738739013672,12371,18598.666015625,20,99,62
"Spirodela polyrhiza",-90.916666666667,39.0833333333334,12.2070207595825,31.2822494506836,-7.97450017929077,939,42,24.4803524017334,16837,21705.666015625,23,60,61
"Spirodela polyrhiza",118.916666666666,47.25,14.2808332443237,25.2297496795654,-30.8782501220703,324,3,114.650390625,17505,21666.666015625,41,61,70
"Spirodela polyrhiza",-114.25,38.0833333333334,14.7544374465942,29.2252502441406,-7.77449989318848,338,14,19.4956817626953,19568,26719.333984375,20,48,73
"Spirodela polyrhiza",-86.0833333333337,44.75,9.56552124023438,25.9004993438721,-8.85124969482422,822,42,22.8945159912109,18142,20890,31,145,53
"Spirodela polyrhiza",-91.916666666667,44.25,11.276312828064,28.2792491912842,-15.1037502288818,828,19,50.0352363586426,17374,20695,34,82,61
"Spirodela polyrhiza",147.75,-35.9166666666666,12.6939792633057,29.044750213623,1.57774996757507,914,44,25.9463806152344,19890,25962.666015625,29,40,58
"Spirodela polyrhiza",116.416666666666,35.9166666666667,10.5132713317871,31.0820007324219,-6.26774978637695,655,7,107.406196594238,14414,22183.666015625,15,60,76
"Spirodela polyrhiza",88.583333333333,55.5833333333334,10.6042499542236,23.2204990386963,-20.0527496337891,496,13,55.8757629394531,19604,20737.333984375,47,205,58
"Spirodela polyrhiza",108.916666666666,63.0833333333334,12.06383228302,23.1949996948242,-39.1204986572266,353,9,52.4804000854492,19611,19393.333984375,57,111,54
"Spirodela polyrhiza",95.583333333333,51.25,13.0864791870117,23.0767498016357,-34.047248840332,255,4,90.0942459106445,17521,20415,42,141,65
"Spirodela polyrhiza",130.916666666666,61.75,12.7735204696655,25.0645008087158,-44.6004981994629,275,6,67.2415618896484,21151,20653.666015625,46,127,60
"Spirodela polyrhiza",106.416666666666,52.0833333333334,10.7758121490479,21.8667507171631,-24.2740001678467,317,3,97.0571517944336,18292,20113.666015625,34,142,65
"Spirodela polyrhiza",110.25,54.5833333333334,10.446249961853,18.1847496032715,-29.1582508087158,518,9,73.3086242675781,18196,19185,48,222,52
"Spirodela polyrhiza",67.4166666666663,55.9166666666667,9.6872501373291,24.1254997253418,-21.1905002593994,405,14,51.0685424804688,20570,20805.666015625,44,195,63
"Spirodela polyrhiza",89.583333333333,56.5833333333334,9.98758316040039,24.1464996337891,-20.3272495269775,452,12,54.2188377380371,19583,20588,52,206,54
"Spirodela polyrhiza",81.583333333333,59.5833333333334,10.1319379806519,24.081750869751,-25.5655002593994,540,18,44.93603515625,19729,20024,64,302,46
"Spirodela polyrhiza",68.2499999999997,58.25,9.3944787979126,23.4352493286133,-22.2490005493164,475,15,52.381046295166,20325,20155,55,224,57
"Spirodela polyrhiza",69.4166666666663,56.5833333333334,10.0573129653931,23.4907493591309,-21.652250289917,406,13,53.8032417297363,20251,20447,52,216,62
"Spirodela polyrhiza",106.416666666666,52.5833333333334,9.37783336639404,19.2544994354248,-20.8612499237061,278,3,105.553497314453,18202,19969.333984375,25,79,69
"Spirodela polyrhiza",66.4166666666663,55.9166666666667,9.94995784759521,24.1464996337891,-21.0522499084473,398,13,52.4137001037598,20573,20815,48,182,61
"Spirodela polyrhiza",109.583333333333,53.75,9.99535369873047,18.4505004882812,-26.5412502288818,476,8,75.6128616333008,18305,19423.333984375,44,206,51
"Spirodela polyrhiza",111.75,56.0833333333334,14.1679792404175,24.730749130249,-35.6349983215332,363,6,83.3690567016602,19078,19996.666015625,48,103,57
"Spirodela polyrhiza",83.583333333333,56.4166666666667,9.94887542724609,24.320499420166,-22.6197509765625,475,16,42.2036323547363,20090,20937.333984375,50,161,61
"Spirodela polyrhiza",82.2499999999997,56.0833333333334,10.9914169311523,24.2522506713867,-22.6275005340576,454,16,45.5494766235352,20129,20986.666015625,60,175,57
"Spirodela polyrhiza",76.9166666666663,55.4166666666667,9.7999792098999,25.2770004272461,-21.4704990386963,364,11,47.5975341796875,20202,20768.333984375,47,162,64
"Spirodela polyrhiza",94.9166666666663,51.25,12.3158750534058,25.2945003509521,-32.1430015563965,275,5,81.6321258544922,17975,20618,56,121,73
"Spirodela polyrhiza",112.25,59.0833333333334,11.7138338088989,24.0114994049072,-32.5694999694824,428,12,49.3016586303711,19407,19727,55,145,50
"Spirodela polyrhiza",67.2499999999997,57.9166666666667,9.9539794921875,23.7465000152588,-21.7217502593994,495,18,48.2232856750488,20371,20269.333984375,57,225,55
"Spirodela polyrhiza",78.083333333333,56.0833333333334,10.2818336486816,24.3032493591309,-22.4209995269775,424,13,44.8936614990234,20107,20680.333984375,52,194,61
"Spirodela polyrhiza",97.7499999999996,56.0833333333334,11.3887710571289,23.7572498321533,-24.4882507324219,443,13,56.0537109375,18763,19707.333984375,53,185,57
"Spirodela polyrhiza",109.25,53.4166666666667,11.1286878585815,22.2644996643066,-29.1135005950928,331,3,81.1817855834961,18753,20248,45,156,58
"Spirodela polyrhiza",86.583333333333,52.0833333333334,13.1532917022705,25.1977500915527,-20.9752502441406,746,20,54.7692909240723,19731,22034.666015625,42,203,55
"Spirodela polyrhiza",108.25,59.9166666666667,13.4454584121704,23.7964992523193,-35.0359992980957,361,11,49.1452980041504,19406,19462.666015625,57,144,54
"Spirodela polyrhiza",105.083333333333,51.5833333333334,10.1647710800171,20.2630004882812,-21.8864994049072,402,5,94.9147109985352,17933,19981.666015625,50,202,57
"Spirodela polyrhiza",81.2499999999997,57.0833333333334,10.7585210800171,24.3687496185303,-22.7614994049072,466,14,48.1093826293945,19900,20627.333984375,59,150,55
"Spirodela polyrhiza",84.583333333333,51.9166666666667,13.4246664047241,24.9217491149902,-20.5062503814697,578,17,48.7428855895996,19845,22073.333984375,42,165,61
"Spirodela polyrhiza",66.9166666666663,57.0833333333334,10.0583333969116,23.9387493133545,-21.2829990386963,463,16,49.5342788696289,20379,20473,53,222,57
"Spirodela polyrhiza",107.75,50.5833333333334,13.3013954162598,24.9932498931885,-30.9347496032715,310,2,112.900672912598,17683,20394.666015625,40,106,67
"Spirodela polyrhiza",118.25,59.9166666666667,12.6929788589478,23.6854991912842,-35.3567504882812,318,6,78.6130752563477,19552,19784.666015625,55,173,56
"Spirodela polyrhiza",86.583333333333,58.75,10.3480415344238,24.6042499542236,-25.0722503662109,522,18,40.9961929321289,19823,20373,65,223,49
"Spirodela polyrhiza",69.7499999999997,57.4166666666667,9.71774959564209,23.6975002288818,-20.980749130249,426,13,55.0244255065918,20081,20186.666015625,53,221,54
"Spirodela polyrhiza",65.9166666666663,57.5833333333334,10.6667919158936,24.50950050354,-21.4317493438721,478,16,50.5229911804199,20417,20383.666015625,53,215,56
"Spirodela polyrhiza",82.4166666666663,55.5833333333334,10.3136672973633,24.035249710083,-21.8727493286133,445,15,45.7205238342285,20202,21158,56,195,58
"Spirodela polyrhiza",68.9166666666663,57.0833333333334,9.87391662597656,23.6392498016357,-21.6979999542236,433,14,52.6983375549316,20251,20347.333984375,50,227,60
"Spirodela polyrhiza",83.2499999999997,57.4166666666667,9.28808403015137,24.0057506561279,-22.1590003967285,489,16,43.8707504272461,19809,20554.666015625,62,171,54
"Spirodela polyrhiza",102.916666666666,51.9166666666667,12.2281875610352,19.4562492370605,-25.2070007324219,691,10,87.4439544677734,17111,19174.666015625,58,211,53
"Spirodela polyrhiza",85.4166666666663,56.9166666666667,9.82156276702881,23.8689994812012,-21.7810001373291,519,18,40.781982421875,19812,20704.666015625,54,174,53
"Spirodela polyrhiza",82.2499999999997,58.0833333333334,10.1975631713867,24.2674999237061,-23.4707508087158,504,15,46.2784843444824,19809,20419.666015625,61,190,51
"Spirodela polyrhiza",132.583333333333,61.75,13.2448749542236,24.8602504730225,-45.163501739502,298,6,66.6565780639648,21055,20575,54,136,60
"Spirodela polyrhiza",118.416666666666,60.5833333333334,13.5608539581299,24.6867504119873,-37.3629989624023,303,6,72.7196426391602,19669,19781.333984375,51,120,51
"Spirodela polyrhiza",110.25,55.9166666666667,11.0227289199829,22.1940002441406,-30.1042499542236,368,8,68.0142517089844,19001,19910.666015625,50,116,59
"Spirodela polyrhiza",83.083333333333,55.9166666666667,10.4595212936401,24.125,-22.1480007171631,465,16,43.1239967346191,20217,21065,57,185,58
"Spirodela polyrhiza",-100.916666666667,19.9166666666667,15.1690826416016,28.9667491912842,5.4854998588562,732,7,107.576477050781,6872,20948,27,98,68
"Spirodela polyrhiza",28.583333333333,61.0833333333334,7.46060419082642,21.6372509002686,-11.8132495880127,646,33,29.9649028778076,19450,19048.666015625,43,188,50
"Spirodela polyrhiza",128.583333333333,42.75,11.8099584579468,22.7572498321533,-22.9097499847412,664,4,99.2563934326172,13051,18220.333984375,55,187,55
"Spirodela polyrhiza",-95.916666666667,44.4166666666667,11.9109163284302,28.4577503204346,-16.3612499237061,636,15,52.4734268188477,18373,21306.333984375,33,54,68
"Spirodela polyrhiza",12.4166666666663,47.75,8.60933303833008,21.4564990997314,-4.88525009155273,1276,71,31.4177112579346,15287,18165.333984375,41,194,56
"Spirodela polyrhiza",115.75,29.0833333333334,8.07629203796387,33.4444999694824,1.33399999141693,1495,40,57.7166938781738,12982,20081.666015625,13,140,59
"Spirodela polyrhiza",100.083333333333,25.75,10.4257078170776,20.8129997253418,-1.28275001049042,877,14,65.2211456298828,6444,18204.333984375,40,135,58
"Spirodela polyrhiza",-88.916666666667,46.75,11.9635210037231,25.0189990997314,-15.9525003433228,810,34,29.7915592193604,17795,20403.666015625,32,180,49
"Spirodela polyrhiza",-123.083333333334,43.25,13.5302286148071,29.1892490386963,1.00074994564056,1357,15,67.2487640380859,20788,23208.666015625,36,198,57
"Spirodela polyrhiza",-102.083333333334,41.25,15.7656669616699,31.6695003509521,-11.0705003738403,422,12,61.2602348327637,18026,23526,19,19,72
"Spirodela polyrhiza",-94.7500000000003,48.75,12.2960624694824,25.5104999542236,-23.1542510986328,564,11,64.2802047729492,18060,20430.666015625,33,106,66
"Spirodela polyrhiza",117.083333333333,34.75,9.62039566040039,30.7547492980957,-4.62599992752075,684,13,95.7676391601562,13761,21574.666015625,23,75,76
"Spirodela polyrhiza",-98.916666666667,19.75,17.5372295379639,27.2824993133545,2.07675004005432,522,5,84.51513671875,6138,20856.666015625,23,39,70
"Spirodela polyrhiza",-92.916666666667,43.5833333333334,11.1481456756592,27.8777503967285,-15.6595001220703,814,20,50.3100433349609,17509,20849.666015625,31,54,62
"Spirodela polyrhiza",-94.2500000000003,37.9166666666667,12.6577501296997,32.4860000610352,-6.74949979782104,1095,39,33.742733001709,16938,22355.333984375,23,64,61
"Spirodela polyrhiza",146.583333333333,-7.0833333333333,10.55943775177,28.785249710083,16.3465003967285,2085,104,24.2355442047119,4415,18565.333984375,20,87,54
"Spirodela polyrhiza",-72.5833333333337,44.25,11.8004169464111,25.8132495880127,-14.8070001602173,1054,59,17.8366508483887,16348,19660,43,219,52
"Spirodela polyrhiza",-95.2500000000003,47.25,12.6196660995483,26.0087509155273,-21.9627494812012,666,15,57.4434776306152,18182,20588.333984375,31,112,62
"Spirodela polyrhiza",-85.416666666667,42.4166666666667,11.1999998092651,28.4732494354248,-9.40974998474121,908,39,24.4927921295166,17496,20518,32,144,60
"Spirodela polyrhiza",-102.083333333334,39.5833333333334,16.1400623321533,32.6752510070801,-10.3059997558594,443,9,68.1780014038086,17746,24210,18,19,73
"Spirodela polyrhiza",-107.25,53.9166666666667,12.3541460037231,22.9347496032715,-24.0755004882812,464,14,59.8641967773438,19686,21782,57,243,59
"Spirodela polyrhiza",-93.5833333333337,17.9166666666667,10.6015205383301,35.5325012207031,17.9704990386963,2175,48,58.7173805236816,6387,19043,23,62,57
"Spirodela polyrhiza",-86.5833333333337,34.5833333333334,12.8429374694824,32.0229988098145,-1.38324999809265,1437,84,19.1182746887207,14829,21805.666015625,23,70,55
